transaction_id,estate,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
1225,taikoo_shing,1,31,C,7,701,13680000,19515,2019-12-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1226,taikoo_shing,1,31,F,7,503,7600000,15109,2023-10-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1227,taikoo_shing,1,31,G,7,503,9600000,19085,2019-04-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1228,taikoo_shing,1,31,H,7,580,7380000,12724,2025-05-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1229,taikoo_shing,1,31,C,8,701,13380000,19087,2020-11-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1230,taikoo_shing,1,31,D,8,580,8000000,13793,2023-11-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1231,taikoo_shing,1,31,F,8,503,8730000,17356,2026-08-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1232,taikoo_shing,1,31,H,8,580,9550000,16466,2023-06-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1233,taikoo_shing,1,31,C,9,701,11920000,17004,2023-01-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1234,taikoo_shing,1,31,F,9,503,9200000,18290,2022-05-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1235,taikoo_shing,1,31,C,10,701,9500000,13552,2025-07-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1236,taikoo_shing,1,31,D,11,580,11200000,19310,2021-01-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1237,taikoo_shing,1,31,G,11,503,11000000,21869,2020-08-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1238,taikoo_shing,1,31,B,12,701,11000000,15692,2018-04-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1239,taikoo_shing,1,31,A,13,580,9520000,16414,2026-05-11,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1240,taikoo_shing,1,31,B,13,701,11800000,16833,2018-12-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1241,taikoo_shing,1,31,F,13,503,9398000,18684,2018-05-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1242,taikoo_shing,1,31,C,14,701,15000000,21398,2018-06-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1243,taikoo_shing,1,31,F,14,503,9980000,19841,2020-11-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1244,taikoo_shing,1,31,C,15,701,4500000,6419,2024-03-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1245,taikoo_shing,1,31,D,16,580,11800000,20345,2021-02-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1246,taikoo_shing,1,31,G,16,503,6850000,13618,2024-06-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1247,taikoo_shing,1,31,A,17,580,8350000,14397,2024-06-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1248,taikoo_shing,1,31,B,17,701,9200000,13124,2024-12-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1249,taikoo_shing,1,31,D,17,580,8000000,13793,2026-06-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1250,taikoo_shing,1,31,F,17,503,9933000,19747,2021-01-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1251,taikoo_shing,1,31,C,18,701,13680000,19515,2021-01-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1252,taikoo_shing,1,31,E,18,580,7950000,13707,2024-03-28,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1253,taikoo_shing,1,31,E,19,580,10600000,18276,2022-05-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1254,taikoo_shing,1,31,B,20,701,10870000,15506,2026-03-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1255,taikoo_shing,1,31,F,20,503,4500000,8946,2020-01-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1256,taikoo_shing,1,31,B,22,701,13880000,19800,2021-04-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1257,taikoo_shing,1,31,H,22,580,10030000,17293,2018-12-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1258,taikoo_shing,1,31,G,23,503,7400000,14712,2024-04-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1259,taikoo_shing,1,31,H,23,580,6000000,10345,2019-05-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1260,taikoo_shing,1,31,B,24,701,13180000,18802,2020-10-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1261,taikoo_shing,1,31,A,25,580,12000000,20690,2021-05-11,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1262,taikoo_shing,1,31,E,25,580,7600000,13103,2025-04-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1263,taikoo_shing,1,31,H,25,580,12400000,21379,2018-04-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1264,taikoo_shing,1,31,A,26,580,13100000,22586,2019-06-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1265,taikoo_shing,1,31,C,26,701,9800000,13980,2025-05-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1266,taikoo_shing,1,31,F,26,503,7550000,15010,2025-10-28,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1267,taikoo_shing,1,31,G,26,503,7300000,14513,2024-09-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1268,taikoo_shing,1,31,E,27,580,11220000,19345,2020-08-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1269,taikoo_shing,1,31,G,28,503,10800000,21471,2021-04-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1270,taikoo_shing,1,31,H,29,580,8500000,14655,2025-09-11,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1271,taikoo_shing,1,31,E,30,580,8500000,14655,2024-09-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-1/blockno-31,
1272,taikoo_shing,2,1,C,3,723,9800000,13555,2022-10-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1273,taikoo_shing,2,1,D,3,702,11000000,15670,2020-03-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1274,taikoo_shing,2,1,F,3,580,10900000,18793,2021-07-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1275,taikoo_shing,2,1,A,4,709,8500000,11989,2025-06-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1276,taikoo_shing,2,1,B,4,723,9100000,12586,2025-06-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1277,taikoo_shing,2,1,C,4,723,9080000,12559,2025-05-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1278,taikoo_shing,2,1,D,4,702,14500000,20655,2021-02-01,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1279,taikoo_shing,2,1,G,4,580,11600000,20000,2021-06-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1280,taikoo_shing,2,1,D,5,702,11000000,15670,2023-01-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1281,taikoo_shing,2,1,F,5,580,7600000,13103,2025-04-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1282,taikoo_shing,2,1,F,6,580,10700000,18448,2022-04-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1283,taikoo_shing,2,1,G,6,580,11630000,20052,2019-03-01,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1284,taikoo_shing,2,1,A,8,709,14250000,20099,2018-05-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1285,taikoo_shing,2,1,H,8,709,13680000,19295,2021-04-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1286,taikoo_shing,2,1,B,9,723,9600000,13278,2025-10-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1287,taikoo_shing,2,1,C,9,723,12000000,16598,2018-01-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1288,taikoo_shing,2,1,D,9,702,9550000,13604,2026-01-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1289,taikoo_shing,2,1,E,9,702,9750000,13889,2026-04-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1290,taikoo_shing,2,1,B,10,723,13300000,18396,2023-04-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1291,taikoo_shing,2,1,C,11,723,11000000,15214,2021-03-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1292,taikoo_shing,2,1,F,11,580,11680000,20138,2021-10-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1293,taikoo_shing,2,1,A,12,709,12300000,17348,2026-05-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1294,taikoo_shing,2,1,B,13,723,13800000,19087,2021-06-08,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1295,taikoo_shing,2,1,C,13,723,1750000,2420,2018-06-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1296,taikoo_shing,2,1,D,13,702,14230000,20271,2020-06-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1297,taikoo_shing,2,1,H,13,709,13780000,19436,2021-05-18,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1298,taikoo_shing,2,1,F,14,580,12080000,20828,2019-07-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1299,taikoo_shing,2,1,H,14,709,12880000,18166,2023-03-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1300,taikoo_shing,2,1,D,15,702,13130000,18704,2021-01-20,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1301,taikoo_shing,2,1,G,15,580,9700000,16724,2023-09-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1302,taikoo_shing,2,1,C,16,723,9880000,13665,2025-01-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1303,taikoo_shing,2,1,D,16,702,9750000,13889,2026-01-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1304,taikoo_shing,2,1,B,17,723,11000000,15214,2026-03-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1305,taikoo_shing,2,1,E,17,702,9400000,13390,2026-01-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1306,taikoo_shing,2,1,F,17,580,10800000,18621,2020-02-07,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1307,taikoo_shing,2,1,G,17,580,7700000,13276,2024-07-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1308,taikoo_shing,2,1,A,18,709,9330000,13159,2024-09-12,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1309,taikoo_shing,2,1,C,18,723,15000000,20747,2019-03-28,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1310,taikoo_shing,2,1,F,18,580,10000000,17241,2020-12-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1311,taikoo_shing,2,1,G,18,580,12500000,21552,2022-01-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1312,taikoo_shing,2,1,C,19,723,12660000,17510,2026-05-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1313,taikoo_shing,2,1,F,19,580,11740000,20241,2021-05-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1314,taikoo_shing,2,1,G,19,580,13150000,22672,2018-08-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1315,taikoo_shing,2,1,H,20,709,14480000,20423,2022-05-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1316,taikoo_shing,2,1,A,21,709,10000000,14104,2024-06-12,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1317,taikoo_shing,2,1,F,21,580,11900000,20517,2020-08-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1318,taikoo_shing,2,1,A,23,709,10100000,14245,2025-07-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1319,taikoo_shing,2,1,A,24,709,12630000,17814,2022-11-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1320,taikoo_shing,2,1,E,24,702,7500000,10684,2022-01-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1321,taikoo_shing,2,1,D,25,702,13180000,18775,2018-12-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1322,taikoo_shing,2,1,G,26,580,8730000,15052,2025-02-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1323,taikoo_shing,2,1,F,27,580,12180000,21000,2019-03-27,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1324,taikoo_shing,2,1,G,27,580,13800000,23793,2018-09-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1325,taikoo_shing,2,1,H,27,709,13590000,19168,2019-07-02,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1326,taikoo_shing,2,1,H,28,709,11000000,15515,2022-08-23,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-1,
1327,taikoo_shing,2,7,A,3,658,8100000,12310,2025-10-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1328,taikoo_shing,2,7,G,3,582,8300000,14261,2023-06-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1329,taikoo_shing,2,7,A,5,702,9200000,13105,2024-06-05,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1330,taikoo_shing,2,7,C,5,582,10080000,17320,2022-08-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1331,taikoo_shing,2,7,B,6,582,12280000,21100,2019-04-24,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1332,taikoo_shing,2,7,G,6,582,11920000,20481,2020-07-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1333,taikoo_shing,2,7,E,7,702,11980000,17066,2023-05-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1334,taikoo_shing,2,7,H,7,702,13680000,19487,2021-02-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1335,taikoo_shing,2,7,C,8,582,7980000,13711,2024-02-26,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1336,taikoo_shing,2,7,E,8,702,12080000,17208,2019-03-08,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1337,taikoo_shing,2,7,H,8,702,14750000,21011,2021-09-15,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1338,taikoo_shing,2,7,B,9,582,8280000,14227,2024-11-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1339,taikoo_shing,2,7,D,9,702,12800000,18234,2022-08-19,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1340,taikoo_shing,2,7,G,9,582,10400000,17869,2022-10-03,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1341,taikoo_shing,2,7,H,9,702,14150000,20157,2021-06-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1342,taikoo_shing,2,7,A,10,702,11500000,16382,2026-04-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1343,taikoo_shing,2,7,B,10,582,10800000,18557,2022-02-10,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1344,taikoo_shing,2,7,C,10,582,10800000,18557,2022-01-28,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1345,taikoo_shing,2,7,B,11,582,10150000,17440,2023-02-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1346,taikoo_shing,2,7,C,11,582,10280000,17663,2019-01-25,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1347,taikoo_shing,2,7,E,11,702,12298000,17519,2020-12-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1348,taikoo_shing,2,7,H,11,702,11400000,16239,2026-04-30,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1349,taikoo_shing,2,7,B,12,582,8100000,13918,2025-05-29,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1350,taikoo_shing,2,7,C,12,582,8150000,14003,2024-02-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1351,taikoo_shing,2,7,C,13,582,10800000,18557,2021-10-04,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1352,taikoo_shing,2,7,G,14,582,9200000,15808,2026-01-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1353,taikoo_shing,2,7,G,15,582,6970000,11976,2025-02-06,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1354,taikoo_shing,2,7,C,16,582,9800000,16838,2022-02-21,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1355,taikoo_shing,2,7,D,16,702,13350000,19017,2020-03-31,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1356,taikoo_shing,2,7,B,17,582,9000000,15464,2026-07-22,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1357,taikoo_shing,2,7,C,17,582,9150000,15722,2026-05-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1358,taikoo_shing,2,7,C,19,582,8080000,13883,2024-04-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1359,taikoo_shing,2,7,D,22,702,12820000,18262,2022-06-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1360,taikoo_shing,2,7,G,22,582,13150000,22595,2021-12-17,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1361,taikoo_shing,2,7,H,22,702,13380000,19060,2018-04-09,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1362,taikoo_shing,2,7,A,23,702,13635000,19423,2020-06-16,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1363,taikoo_shing,2,7,G,23,582,12000000,20619,2020-07-13,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
1364,taikoo_shing,2,7,A,24,702,8230000,11724,2025-03-14,https://www.28hse.com/en/estate/detail/taikoo-shing-1140/history/stateno-2/blockno-7,
