transaction_id,estate,block,floor,saleable_area_sqft,age_at_sale,sale_date,price_hkd,adjusted_price_hkd
1624,taikoo_shing,2,25,536,44,2021-11-18,10750000,9024387
1625,taikoo_shing,2,26,536,45,2022-08-26,9480000,8818937
1626,taikoo_shing,2,28,689,41,2018-05-09,15200000,13539434
1627,taikoo_shing,2,28,582,46,2023-02-20,11200000,10708319
1628,taikoo_shing,6,6,685,45,2022-07-07,11000000,9948233
1629,taikoo_shing,6,6,685,41,2018-09-27,10300000,8893012
1630,taikoo_shing,6,6,689,41,2018-04-20,10388000,9290567
1631,taikoo_shing,6,6,685,47,2024-09-11,7000000,8079443
1632,taikoo_shing,6,6,593,44,2021-08-16,10000000,8499820
1633,taikoo_shing,6,7,689,43,2020-03-04,10000000,8722272
1634,taikoo_shing,6,7,593,48,2025-09-04,7000000,8183293
1635,taikoo_shing,6,8,689,49,2026-02-05,8740000,9478832
1636,taikoo_shing,6,9,593,43,2020-12-29,10100000,8830203
1637,taikoo_shing,6,10,685,45,2022-04-14,11500000,10018231
1638,taikoo_shing,6,10,689,48,2025-04-17,8280000,9769330
1639,taikoo_shing,6,10,689,44,2021-07-15,13000000,10936328
1640,taikoo_shing,6,10,685,42,2019-03-12,11100000,9626902
1641,taikoo_shing,6,10,593,42,2019-10-17,10300000,9039657
1642,taikoo_shing,6,11,593,47,2024-03-12,7000000,7797114
1643,taikoo_shing,6,11,689,43,2020-01-23,11330000,9806149
1644,taikoo_shing,6,12,685,48,2025-08-15,7960000,9496178
1645,taikoo_shing,6,12,685,46,2023-06-23,10500000,10176496
1646,taikoo_shing,6,12,593,42,2019-11-29,10000000,8675027
1647,taikoo_shing,6,14,685,41,2018-08-16,1500000,1317845
1648,taikoo_shing,6,15,593,48,2025-08-08,7950000,9484248
1649,taikoo_shing,6,15,685,44,2021-02-05,11800000,10260745
1650,taikoo_shing,6,15,689,45,2022-11-23,9900000,9786638
1651,taikoo_shing,6,15,685,44,2021-02-26,10000000,8695547
1652,taikoo_shing,6,15,593,43,2020-02-07,10000000,8631588
1653,taikoo_shing,6,16,685,47,2024-08-29,8200000,9649156
1654,taikoo_shing,6,16,685,48,2025-08-26,9200000,10975482
1655,taikoo_shing,6,17,685,43,2020-05-13,12350000,10540068
1656,taikoo_shing,6,18,685,44,2021-11-23,4340000,3643334
1657,taikoo_shing,6,18,685,46,2023-07-18,11550000,11877535
1658,taikoo_shing,6,18,593,45,2022-02-21,10590000,9193160
1659,taikoo_shing,6,19,685,44,2021-07-27,12600000,10599825
1660,taikoo_shing,6,19,689,49,2026-07-14,10500000,10500000
1661,taikoo_shing,6,20,685,44,2021-03-12,12200000,10601219
1662,taikoo_shing,6,20,685,47,2024-02-16,8800000,8982524
1663,taikoo_shing,6,21,593,44,2021-04-20,11190000,9635229
1664,taikoo_shing,6,21,685,45,2022-09-05,12080000,11775322
1665,taikoo_shing,6,22,689,46,2023-12-11,10300000,10962588
1666,taikoo_shing,6,23,689,41,2018-02-27,13000000,11718986
1667,taikoo_shing,6,23,685,44,2021-04-14,12300000,10591002
1668,taikoo_shing,6,24,593,43,2020-05-18,10530000,8986795
1669,taikoo_shing,6,25,685,43,2020-06-16,12500000,10626718
1670,taikoo_shing,6,26,685,42,2019-08-28,14200000,12441509
1671,taikoo_shing,6,27,685,46,2023-01-13,9800000,9886814
1672,taikoo_shing,6,27,689,49,2026-01-26,10900000,11984981
1673,taikoo_shing,4,1,484,45,2021-12-03,6650000,5832430
1674,taikoo_shing,4,2,583,45,2021-07-05,9200000,7739555
1675,taikoo_shing,4,3,583,50,2026-01-19,8000000,8796316
1676,taikoo_shing,4,3,484,48,2024-08-21,5000000,5883632
1677,taikoo_shing,4,3,504,46,2022-02-08,8000000,6944786
1678,taikoo_shing,4,4,583,48,2024-11-13,6460000,7328915
1679,taikoo_shing,4,5,583,50,2026-01-20,7200000,7916685
1680,taikoo_shing,4,5,583,48,2024-03-04,6400000,7128790
1681,taikoo_shing,4,6,489,45,2021-11-02,8630000,7244694
1682,taikoo_shing,4,6,545,47,2023-02-14,7400000,7075139
1683,taikoo_shing,4,7,583,46,2022-05-23,9250000,8110753
1684,taikoo_shing,4,7,583,46,2022-10-19,8400000,8247440
1685,taikoo_shing,4,7,583,49,2025-03-19,6230000,7491906
1686,taikoo_shing,4,8,583,44,2020-01-20,10000000,8655030
1687,taikoo_shing,4,8,545,45,2021-05-03,9300000,7874346
1688,taikoo_shing,4,9,489,43,2019-06-06,8400000,7101662
1689,taikoo_shing,4,9,583,46,2022-03-01,8550000,7248170
1690,taikoo_shing,4,10,489,45,2021-09-29,9180000,7911486
1691,taikoo_shing,4,10,545,45,2021-01-11,9130000,7894780
1692,taikoo_shing,4,10,545,44,2020-02-10,9328000,8051545
1693,taikoo_shing,4,11,545,44,2020-01-17,9020000,7806837
1694,taikoo_shing,4,13,489,42,2018-02-20,7800000,7031392
1695,taikoo_shing,4,13,583,45,2021-02-23,9680000,8417289
1696,taikoo_shing,4,13,583,46,2022-03-07,9200000,7799201
1697,taikoo_shing,4,14,489,42,2018-05-11,8400000,7482319
1698,taikoo_shing,4,14,583,44,2020-10-22,9900000,8529483
1699,taikoo_shing,4,14,583,48,2024-05-22,7000000,7732275
1700,taikoo_shing,4,15,583,49,2025-07-10,6800000,8071135
1701,taikoo_shing,4,17,489,47,2023-01-30,7160000,7223428
1702,taikoo_shing,4,17,489,49,2025-08-25,6000000,7157923
1703,taikoo_shing,4,19,489,46,2022-01-05,8680000,7676188
1704,taikoo_shing,4,19,489,45,2021-12-07,8300000,7279574
1705,taikoo_shing,4,19,583,49,2025-04-15,6680000,7881536
1706,taikoo_shing,4,19,545,46,2022-01-04,9650000,8534011
1707,taikoo_shing,4,20,489,47,2023-12-20,6100000,6492406
1708,taikoo_shing,4,20,583,47,2023-11-01,8345000,8919058
1709,taikoo_shing,4,21,583,50,2026-01-07,7800000,8576408
1710,taikoo_shing,4,21,545,46,2022-07-25,10000000,9043848
1711,taikoo_shing,4,24,583,48,2024-05-31,7300000,8063658
1712,taikoo_shing,4,24,545,42,2018-09-19,9300000,8029613
1713,taikoo_shing,4,25,545,43,2019-11-22,9920000,8605627
1714,taikoo_shing,4,26,489,45,2021-07-16,9980000,8395735
1715,taikoo_shing,4,26,545,44,2020-08-05,9000000,7800888
1716,taikoo_shing,4,26,583,43,2019-08-26,10930000,9576457
1717,taikoo_shing,4,27,583,46,2022-12-30,1300000,1378023
1718,taikoo_shing,4,27,583,49,2025-05-26,7880000,9310237
1719,taikoo_shing,23,1,440,45,2021-05-31,7450000,6307944
1720,taikoo_shing,23,2,580,50,2026-07-06,8000000,8000000
1721,taikoo_shing,23,2,489,50,2026-04-20,6850000,7218333
1722,taikoo_shing,23,2,489,45,2021-11-15,8000000,6715823
1723,taikoo_shing,23,3,580,45,2021-02-08,9000000,7825992
1724,taikoo_shing,23,3,580,43,2019-11-27,9500000,8241275
1725,taikoo_shing,23,3,580,49,2025-02-13,5500000,6487400
1726,taikoo_shing,23,3,545,44,2020-09-29,9050000,8014789
1727,taikoo_shing,23,4,545,45,2021-05-14,8900000,7535665
1728,taikoo_shing,23,4,580,48,2024-08-05,5800000,6825013
1729,taikoo_shing,23,5,580,46,2022-02-07,9260000,8038589
1730,taikoo_shing,23,5,545,44,2020-09-11,9400000,8324753
1731,taikoo_shing,23,6,580,48,2024-02-21,6000000,6124448
1732,taikoo_shing,23,7,580,49,2025-12-02,7000000,7936366
1733,taikoo_shing,23,8,489,44,2020-04-28,6500000,5710662
1734,taikoo_shing,23,8,580,45,2021-07-19,10780000,9068740
1735,taikoo_shing,23,9,545,45,2021-03-15,1600000,1390324
1736,taikoo_shing,23,9,489,48,2024-12-20,5500000,6138025
1737,taikoo_shing,23,9,580,46,2022-06-21,9550000,8228564
1738,taikoo_shing,23,10,545,44,2020-03-31,9400000,8198936
1739,taikoo_shing,23,10,580,47,2023-03-08,8680000,8163603
1740,taikoo_shing,23,11,489,44,2020-03-31,8300000,7239486
1741,taikoo_shing,23,11,489,43,2019-06-04,9000000,7608923
1742,taikoo_shing,23,12,545,48,2024-04-23,6800000,7468141
1743,taikoo_shing,23,12,580,44,2020-07-30,2125000,1828880
1744,taikoo_shing,23,12,545,45,2021-06-29,9700000,8113978
1745,taikoo_shing,23,13,545,44,2020-10-19,9100000,7840232
1746,taikoo_shing,23,13,580,48,2024-09-09,6780000,7825518
1747,taikoo_shing,23,13,489,44,2020-07-29,9080000,7814695
1748,taikoo_shing,23,14,545,48,2024-07-03,6000000,6625349
1749,taikoo_shing,23,15,545,50,2026-03-04,5750000,6102387
1750,taikoo_shing,23,16,545,46,2022-01-04,10300000,9108841
1751,taikoo_shing,23,16,545,48,2024-12-02,5000000,5580023
1752,taikoo_shing,23,17,545,49,2025-07-22,7230000,8581516
1753,taikoo_shing,23,17,580,47,2023-06-23,8740000,8470722
1754,taikoo_shing,23,17,580,42,2018-01-16,8800000,8160134
1755,taikoo_shing,23,17,545,44,2020-08-24,9680000,8390289
1756,taikoo_shing,23,18,580,43,2019-12-05,9980000,8500189
1757,taikoo_shing,23,18,489,49,2025-03-18,6000000,7215319
1758,taikoo_shing,23,18,489,47,2023-10-17,3150000,3202163
1759,taikoo_shing,23,18,580,50,2026-07-08,7680000,7680000
1760,taikoo_shing,23,19,580,45,2021-05-24,10000000,8467039
1761,taikoo_shing,23,20,580,48,2024-11-04,6000000,6807042
1762,taikoo_shing,23,20,580,46,2022-10-18,8400000,8247440
1763,taikoo_shing,23,21,545,44,2020-05-07,9668000,8251124
1764,taikoo_shing,23,21,580,45,2021-05-14,10000000,8467039
1765,taikoo_shing,23,22,580,49,2025-07-14,7200000,8545908
1766,taikoo_shing,23,23,489,42,2018-05-21,9080000,8088030
1767,taikoo_shing,23,25,580,44,2020-11-17,10000000,8693108
1768,taikoo_shing,23,25,545,44,2020-11-26,9638000,8378418
1769,taikoo_shing,23,26,489,49,2025-12-23,4728000,5360448
1770,taikoo_shing,23,26,580,43,2019-01-04,10550000,9738215
1771,taikoo_shing,23,27,580,47,2023-02-21,9880000,9446267
1772,taikoo_shing,23,27,489,48,2024-09-26,5800000,6694396
1773,taikoo_shing,23,27,580,44,2020-09-15,9868000,8739219
1774,taikoo_shing,23,27,580,49,2025-07-24,7600000,9020681
1775,taikoo_shing,5,2,708,36,2021-02-05,13500000,11738988
1776,taikoo_shing,5,2,739,36,2021-04-16,12660000,10900983
1777,taikoo_shing,5,3,708,40,2025-05-27,12500000,14768778
1778,taikoo_shing,5,3,723,39,2024-05-03,10600000,11708873
1779,taikoo_shing,5,3,572,38,2023-08-15,8950000,9350776
1780,taikoo_shing,5,3,572,37,2022-03-10,10000000,8477392
1781,taikoo_shing,5,3,708,40,2025-12-16,9300000,10544029
1782,taikoo_shing,5,4,708,40,2025-05-27,11900000,14059876
1783,taikoo_shing,5,4,708,38,2023-03-13,12700000,11944443
1784,taikoo_shing,5,4,572,40,2025-12-22,8880000,10067847
1785,taikoo_shing,5,6,708,34,2019-03-05,14400000,12488954
1786,taikoo_shing,5,6,572,35,2020-07-03,9980000,8589279
1787,taikoo_shing,5,7,723,39,2024-01-31,12400000,13639223
1788,taikoo_shing,5,7,708,35,2020-11-26,12500000,10866385
1789,taikoo_shing,5,7,572,40,2025-05-27,10100000,11933172
1790,taikoo_shing,5,7,708,40,2025-05-27,12400000,14650627
1791,taikoo_shing,5,8,572,39,2024-10-14,7790000,9071146
1792,taikoo_shing,5,9,708,38,2023-12-18,11500000,12239782
1793,taikoo_shing,5,9,723,35,2020-07-23,15650000,13469160
1794,taikoo_shing,5,10,723,39,2024-07-09,12380000,13670304
1795,taikoo_shing,5,10,572,40,2025-05-27,10200000,12051323
1796,taikoo_shing,5,10,708,40,2025-05-27,12500000,14768778
1797,taikoo_shing,5,11,708,40,2025-05-27,12900000,15241379
1798,taikoo_shing,5,11,723,41,2026-02-04,12000000,13014415
1799,taikoo_shing,5,11,572,40,2025-05-27,10300000,12169473
1800,taikoo_shing,5,11,708,40,2025-05-27,12600000,14886928
1801,taikoo_shing,5,12,723,36,2021-11-09,15000000,12592168
1802,taikoo_shing,5,12,572,40,2025-05-27,10300000,12169473
1803,taikoo_shing,5,14,708,36,2021-12-23,15000000,13155856
1804,taikoo_shing,5,14,708,40,2025-05-27,12700000,15005078
1805,taikoo_shing,5,15,723,39,2024-05-10,10080000,11134476
1806,taikoo_shing,5,15,708,39,2024-02-02,11000000,11228154
1807,taikoo_shing,5,16,708,40,2025-05-27,12500000,14768778
1808,taikoo_shing,5,17,708,37,2022-08-24,15500000,14419148
1809,taikoo_shing,5,17,708,41,2026-04-01,11900000,12539877
1810,taikoo_shing,5,18,708,38,2023-12-27,12200000,12984813
1811,taikoo_shing,5,18,723,37,2022-12-30,3515000,3725963
1812,taikoo_shing,5,18,708,39,2024-12-02,3000000,3348014
1813,taikoo_shing,5,19,708,36,2021-04-20,15580000,13415270
1814,taikoo_shing,5,19,572,36,2021-11-15,12250000,10283604
1815,taikoo_shing,5,19,708,39,2024-08-21,10000000,11767263
1816,taikoo_shing,5,20,723,39,2024-01-12,2900000,3189818
1817,taikoo_shing,5,20,572,34,2019-12-03,11800000,10050324
1818,taikoo_shing,5,21,708,39,2024-03-19,13000000,14480354
1819,taikoo_shing,5,21,723,41,2026-05-19,13800000,13951811
1820,taikoo_shing,5,21,572,40,2025-01-02,8800000,10294421
1821,taikoo_shing,5,22,708,41,2026-05-14,12950000,13092461
1822,taikoo_shing,5,22,572,40,2025-05-27,10700000,12642074
1823,taikoo_shing,5,23,572,40,2025-05-27,10700000,12642074
1824,taikoo_shing,5,23,572,40,2025-05-27,10700000,12642074
1825,taikoo_shing,5,24,708,40,2025-07-03,11200000,13293635
1826,taikoo_shing,5,24,572,40,2025-05-27,10700000,12642074
1827,taikoo_shing,5,25,708,41,2026-06-22,13850000,13927447
1828,taikoo_shing,5,25,708,33,2018-04-27,14280000,12771399
1829,taikoo_shing,5,25,572,40,2025-05-27,10800000,12760224
1830,taikoo_shing,5,25,708,39,2024-09-16,10000000,11542062
1831,taikoo_shing,5,26,708,33,2018-04-18,16600000,14846304
1832,taikoo_shing,5,26,572,40,2025-05-27,10800000,12760224
1833,taikoo_shing,5,27,572,40,2025-05-27,10800000,12760224
1834,taikoo_shing,5,28,708,36,2021-10-05,19780000,16937509
1835,taikoo_shing,5,28,572,40,2025-05-27,12400000,14650627
1836,taikoo_shing,5,28,708,40,2025-05-27,15400000,18195134
1837,taikoo_shing,9,2,723,40,2025-05-27,12700000,15005078
1838,taikoo_shing,9,2,723,35,2020-10-06,11900000,10252611
1839,taikoo_shing,9,3,723,39,2024-10-23,9100000,10596589
1840,taikoo_shing,9,3,708,40,2025-05-27,12300000,14532477
1841,taikoo_shing,9,3,572,36,2021-03-03,10000000,8689524
1842,taikoo_shing,9,4,708,39,2024-11-26,9050000,10267289
1843,taikoo_shing,9,4,572,33,2018-10-03,9980000,9001196
1844,taikoo_shing,9,4,572,35,2020-10-27,10900000,9391047
1845,taikoo_shing,9,5,572,37,2022-05-25,12380000,10855256
1846,taikoo_shing,9,6,572,37,2022-08-18,11300000,10512024
1847,taikoo_shing,9,7,708,39,2024-03-21,11000000,12252607
1848,taikoo_shing,9,7,723,35,2020-12-24,14800000,12939307
1849,taikoo_shing,9,8,708,39,2024-01-17,10000000,10999374
1850,taikoo_shing,9,8,572,34,2019-10-18,11880000,10426322
1851,taikoo_shing,9,9,723,36,2021-06-16,14000000,11710896
1852,taikoo_shing,9,9,572,40,2025-05-27,10700000,12642074
1853,taikoo_shing,9,10,723,36,2021-09-03,16000000,13789082
1854,taikoo_shing,9,10,723,36,2021-10-07,14200000,12159385
1855,taikoo_shing,9,10,708,36,2021-09-17,15250000,13142719
1856,taikoo_shing,9,11,723,36,2021-04-16,16980000,14620749
1857,taikoo_shing,9,11,708,34,2019-11-26,3000000,2602508
1858,taikoo_shing,9,11,572,34,2019-02-11,11080000,9928617
1859,taikoo_shing,9,12,723,35,2020-03-11,14480000,12629851
1860,taikoo_shing,9,12,572,41,2026-01-06,8400000,9236132
1861,taikoo_shing,9,13,708,38,2023-11-29,10800000,11542939
1862,taikoo_shing,9,13,708,35,2020-10-05,13600000,11717270
1863,taikoo_shing,9,13,708,41,2026-01-16,10880000,11962990
1864,taikoo_shing,9,14,708,36,2021-06-28,6000000,5018955
1865,taikoo_shing,9,15,708,38,2023-03-20,14200000,13355203
1866,taikoo_shing,9,15,723,41,2026-05-22,12100000,12233110
1867,taikoo_shing,9,15,708,33,2018-07-25,12000000,10196275
1868,taikoo_shing,9,15,572,41,2026-03-25,6380000,6770997
1869,taikoo_shing,9,15,572,38,2023-06-16,10550000,10224956
1870,taikoo_shing,9,15,708,36,2021-07-07,14960000,12585190
1871,taikoo_shing,9,16,708,35,2020-12-02,14500000,12677024
1872,taikoo_shing,9,17,723,36,2021-08-17,14500000,12324739
1873,taikoo_shing,9,17,708,38,2023-04-03,12000000,11313754
1874,taikoo_shing,9,19,708,38,2023-08-30,13800000,14417957
1875,taikoo_shing,9,19,708,33,2018-05-11,3550000,3162170
1876,taikoo_shing,9,19,572,35,2020-09-23,11100000,9830293
1877,taikoo_shing,9,19,708,39,2024-04-30,12180000,13376759
1878,taikoo_shing,9,20,723,41,2026-01-21,13590000,14942742
1879,taikoo_shing,9,21,723,33,2018-11-07,17700000,15962587
1880,taikoo_shing,9,21,708,40,2025-10-06,11300000,13456078
1881,taikoo_shing,9,22,708,35,2020-02-06,15200000,13120014
1882,taikoo_shing,9,23,572,35,2020-01-06,11600000,10039834
1883,taikoo_shing,9,24,572,40,2025-12-09,8600000,9750392
1884,taikoo_shing,9,24,572,36,2021-05-25,12400000,10499129
1885,taikoo_shing,9,24,708,33,2018-02-07,15100000,13612054
1886,taikoo_shing,9,25,572,40,2025-11-12,8280000,9258624
1887,taikoo_shing,9,26,572,37,2022-11-25,9500000,9391218
1888,taikoo_shing,9,26,572,39,2024-08-05,8500000,10002174
1889,taikoo_shing,9,26,708,33,2018-06-20,15800000,13879064
1890,taikoo_shing,9,27,723,36,2021-04-21,14930000,12855582
1891,taikoo_shing,9,28,723,36,2021-12-24,22380000,19628538
1892,taikoo_shing,9,28,708,39,2024-06-27,11400000,12644340
