transaction_id,phase,block,unit,floor,saleable_area_sqft,price_hkd,price_per_sqft_hkd_reference_only,sale_date,source_url,notes
595,6,24,D,7,326,5400000,16564,2020-08-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
596,6,24,F,7,447,6695000,14978,2023-05-31,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
597,6,24,D,6,326,4730000,14509,2023-04-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
598,6,24,G,6,326,3900000,11963,2024-04-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
599,6,24,H,6,326,1830000,5613,2019-12-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
600,6,24,D,5,326,5638000,17294,2020-07-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
601,6,24,B,4,447,7100000,15884,2019-04-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
602,6,24,C,4,326,4450000,13650,2023-02-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
603,6,24,D,4,326,4050000,12423,2024-11-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
604,6,24,E,4,447,6900000,15436,2019-11-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
605,6,24,F,4,447,5100000,11409,2024-06-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
606,6,24,E,3,447,5800000,12975,2026-03-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
607,6,24,H,2,326,4495000,13788,2019-04-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
608,6,24,A,1,447,5950000,13311,2021-03-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
609,6,24,C,1,326,3820000,11718,2025-10-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
610,6,24,D,1,326,4618000,14166,2023-04-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
611,6,24,E,1,447,6080000,13602,2022-06-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
612,6,24,F,1,447,6000000,13423,2021-03-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-24,
613,6,25,A,27,688,10000000,14535,2021-02-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
614,6,25,D,27,688,6000000,8721,2021-04-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
615,6,25,A,24,688,7600000,11047,2026-01-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
616,6,25,C,24,688,8500000,12355,2024-06-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
617,6,25,A,20,688,10000000,14535,2021-05-13,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
618,6,25,D,20,688,9350000,13590,2020-10-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
619,6,25,C,19,688,6000000,8721,2024-10-30,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
620,6,25,B,18,688,5000000,7267,2023-11-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
621,6,25,B,17,688,7900000,11483,2023-10-05,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
622,6,25,B,16,688,9150000,13299,2023-02-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
623,6,25,D,15,688,8380000,12180,2021-12-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
624,6,25,D,14,688,7290000,10596,2021-12-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
625,6,25,B,13,688,8500000,12355,2023-05-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
626,6,25,A,12,688,10000000,14535,2021-03-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
627,6,25,B,12,688,9800000,14244,2021-06-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
628,6,25,A,11,688,8280000,12035,2023-02-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
629,6,25,A,10,688,9950000,14462,2021-03-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
630,6,25,C,9,688,9988000,14517,2020-09-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
631,6,25,C,8,688,8350000,12137,2026-05-22,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
632,6,25,D,7,688,9650000,14026,2020-04-02,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
633,6,25,C,5,688,7200000,10465,2024-01-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
634,6,25,C,2,688,6398000,9299,2024-10-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
635,6,25,C,1,688,8280000,12035,2021-09-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-6/blockno-25,
636,7,34,B,35,707,11650000,16478,2022-05-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
637,7,34,A,34,707,9978000,14113,2022-02-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
638,7,34,A,33,707,9900000,14003,2020-09-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
639,7,34,B,32,707,7950000,11245,2024-11-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
640,7,34,C,32,707,9700000,13720,2023-07-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
641,7,34,C,28,707,8980000,12702,2023-11-27,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
642,7,34,D,28,707,10000000,14144,2020-12-07,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
643,7,34,A,27,707,9180000,12984,2022-04-01,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
644,7,34,A,25,707,9630000,13621,2023-04-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
645,7,34,B,25,707,10000000,14144,2020-11-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
646,7,34,C,25,707,9330000,13197,2023-04-26,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
647,7,34,D,25,707,9350000,13225,2026-06-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
648,7,34,A,24,707,8000000,11315,2025-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
649,7,34,D,23,707,9320000,13182,2026-09-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
650,7,34,A,22,707,7680000,10863,2024-11-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
651,7,34,C,21,707,8000000,11315,2025-10-23,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
652,7,34,C,19,707,8500000,12023,2026-01-14,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
653,7,34,B,17,707,9850000,13932,2020-11-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
654,7,34,C,17,707,2100000,2970,2022-12-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
655,7,34,C,13,707,8000000,11315,2024-07-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
656,7,34,D,13,707,8600000,12164,2026-05-18,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
657,7,34,C,10,707,3800000,5375,2026-04-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
658,7,34,D,8,707,9730000,13762,2021-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
659,7,34,A,4,707,8330000,11782,2023-05-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
660,7,34,B,3,707,8712000,12322,2021-10-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
661,7,34,C,3,707,8200000,11598,2019-05-17,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-34,
662,7,35,D,36,707,11330000,16025,2022-05-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
663,7,35,B,35,707,6000000,8487,2019-12-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
664,7,35,C,35,707,11200000,15842,2022-01-10,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
665,7,35,C,34,707,8120000,11485,2024-12-04,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
666,7,35,C,31,707,9280000,13126,2026-09-09,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
667,7,35,B,30,707,8900000,12588,2021-02-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
668,7,35,A,28,707,10300000,14569,2021-11-29,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
669,7,35,C,27,707,8000000,11315,2026-08-03,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
670,7,35,C,26,707,10770000,15233,2021-03-16,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
671,7,35,A,24,707,10400000,14710,2021-07-19,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
672,7,35,B,23,707,9920000,14031,2022-04-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
673,7,35,A,22,707,7800000,11033,2024-09-11,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
674,7,35,D,21,707,3900000,5516,2025-04-24,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
675,7,35,B,19,707,7500000,10608,2025-08-25,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
676,7,35,B,18,707,9850000,13932,2022-05-20,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
677,7,35,B,17,707,7300000,10325,2024-06-28,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
678,7,35,D,15,707,9800000,13861,2019-11-15,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
679,7,35,C,14,707,8990000,12716,2023-02-06,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
680,7,35,B,12,707,8080000,11429,2024-04-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
681,7,35,B,9,707,9990000,14130,2020-09-08,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
682,7,35,A,8,707,10700000,15134,2021-06-21,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
683,7,35,D,3,707,8800000,12447,2023-05-12,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/history/stateno-7/blockno-35,
